0,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:00:039,
1,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:00:040,
2,Receive,,Ext / Data,0x12F85050,5,00  02  DE  00  00  ,00:00:00:069,
3,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:00:071,
4,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:075,
5,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:00:078,
6,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:00:081,
7,Receive,,Ext / Data,0x12F85351,8,00  21  00  00  00  00  4C  D0  ,00:00:00:104,
8,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:00:110,
9,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:116,
10,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:00:117,
11,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:118,
12,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:00:119,
13,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:120,
14,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:120,
15,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:121,
16,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:00:125,
17,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:126,
18,Receive,,Ext / Data,0x16F86250,8,02  48  36  36  43  42  30  00  ,00:00:00:128,
19,Receive,,Ext / Data,0x12F95555,2,5B  28  ,00:00:00:129,
20,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:00:140,
21,Receive,,Ext / Data,0x1610FF31,0,,00:00:00:159,
22,Receive,,Ext / Data,0x12F85050,5,00  02  DC  00  00  ,00:00:00:168,
23,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:00:180,
24,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:00:181,
25,Receive,,Ext / Data,0x1610FFA2,0,,00:00:00:195,
26,Receive,,Ext / Data,0x16F86D50,8,0B  21  62  14  0C  A0  00  00  ,00:00:00:198,
27,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:00:234,
28,Receive,,Ext / Data,0x16F86C50,8,06  D3  86  6E  A7  C7  D9  00  ,00:00:00:237,
29,Receive,,Ext / Data,0x12F85050,5,00  02  DE  00  00  ,00:00:00:267,
30,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:00:267,
31,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:269,
32,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:00:270,
33,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:00:270,
34,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:00:271,
35,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:00:279,
36,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:00:280,
37,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:00:280,
38,Receive,,Ext / Data,0xEF95251,8,02  B8  B8  30  20  84  BA  FE  ,00:00:00:290,
39,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:00:336,
40,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:00:337,
41,Receive,,Ext / Data,0x12F8B0A2,1,00  ,00:00:00:344,
42,Receive,,Ext / Data,0x12F85050,5,00  02  E0  00  00  ,00:00:00:366,
43,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:00:366,
