 Index,     Direction,      Status/Code/Error Count,    Format/Type,   ID,    DLC,            Data,                 Time Mark
  182     ,Receive ,                    ,Ext / Data,0x12F81E10,5   ,00  00  00  00  01              ,00:00:13:678,
  183     ,Receive ,                    ,Ext / Data,0x12F83010,1   ,00                              ,00:00:13:678,
  184     ,Receive ,                    ,Ext / Data,0x12F84010,1   ,00                              ,00:00:13:682,
  185     ,Receive ,                    ,Ext / Data,0x16F83B31,1   ,00                              ,00:00:13:700,
  186     ,Receive ,                    ,Ext / Data,0xEF83F31,2   ,80  00                          ,00:00:13:705,
  187     ,Receive ,                    ,Ext / Data,0x16F97550,8   ,FF  E0  00  00  00  00  00  00  ,00:00:13:707,
  188     ,Receive ,                    ,Ext / Data,0x12F85050,5   ,00  00  00  00  00              ,00:00:13:708,
  189     ,Receive ,                    ,Ext / Data,0x12F85150,5   ,00  00  02  00  40              ,00:00:13:709,
  190     ,Receive ,                    ,Ext / Data,0x12F85C50,1   ,00                              ,00:00:13:709,
  191     ,Receive ,                    ,Ext / Data,0x16F86250,8   ,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:13:710,
  192     ,Receive ,                    ,Ext / Data,0x16F86C50,8   ,02  6E  78  3C  20  C7  D9  00  ,00:00:13:712,
  193     ,Receive ,                    ,Ext / Data,0x16F86D50,8   ,0B  51  74  14  FF  E0  00  00  ,00:00:13:713,
  194     ,Receive ,                    ,Ext / Data,0x12F85450,2   ,16  36                          ,00:00:13:716,
  195     ,Receive ,                    ,Ext / Data,0x1610FF11,0   ,                                ,00:00:13:724,
  196     ,Receive ,                    ,Ext / Data,0x12F81010,4   ,20  00  80  00                  ,00:00:13:741,
  197     ,Receive ,                    ,Ext / Data,0x1610FF96,0   ,                                ,00:00:13:759,
  198     ,Receive ,                    ,Ext / Data,0x12F82296,1   ,80                              ,00:00:13:763,
  199     ,Receive ,                    ,Ext / Data,0x1610FF10,0   ,                                ,00:00:13:764,
  200     ,Receive ,                    ,Ext / Data,0xAF87110,3   ,00  FE  00                      ,00:00:13:781,
  201     ,Receive ,                    ,Ext / Data,0xEF87310,4   ,20  AA  AB  C0                  ,00:00:13:782,
  202     ,Receive ,                    ,Ext / Data,0x12F81010,4   ,28  00  80  00                  ,00:00:13:783,
  203     ,Receive ,                    ,Ext / Data,0x1610FF31,0   ,                                ,00:00:13:784,
  204     ,Receive ,                    ,Ext / Data,0x1610FF12,0   ,                                ,00:00:13:785,
  205     ,Receive ,                    ,Ext / Data,0x12F85150,5   ,00  01  23  00  40              ,00:00:13:786,
  206     ,Receive ,                    ,Ext / Data,0x1610FF50,0   ,                                ,00:00:13:788,
  207     ,Receive ,                    ,Ext / Data,0x1610FF34,0   ,                                ,00:00:13:788,
  208     ,Receive ,                    ,Ext / Data,0x16F83B31,1   ,80                              ,00:00:13:789,
  209     ,Receive ,                    ,Ext / Data,0x1610FF33,0   ,                                ,00:00:13:790,
  210     ,Receive ,                    ,Ext / Data,0x16F83E34,1   ,80                              ,00:00:13:791,
  211     ,Receive ,                    ,Ext / Data,0x16F83D33,1   ,80                              ,00:00:13:793,
  212     ,Receive ,                    ,Ext / Data,0xEF81496,1   ,00                              ,00:00:13:797,
  213     ,Receive ,                    ,Ext / Data,0x12F85050,5   ,00  00  00  00  00              ,00:00:13:806,
  214     ,Receive ,                    ,Ext / Data,0x1610FF51,0   ,                                ,00:00:13:888,
  215     ,Receive ,                    ,Ext / Data,0x12EAFF51,2   ,F8  52                          ,00:00:13:889,
  216     ,Receive ,                    ,Ext / Data,0x12EAFF51,2   ,F8  54                          ,00:00:13:890,
  217     ,Receive ,                    ,Ext / Data,0x12EAFF51,2   ,F8  B0                          ,00:00:13:891,
  218     ,Receive ,                    ,Ext / Data,0x12F85351,8   ,00  01  00  00  00  00  5A  C0  ,00:00:13:892,
  219     ,Receive ,                    ,Ext / Data,0xEF95251,8   ,00  00  00  00  00  00  00  00  ,00:00:13:893,
  220     ,Receive ,                    ,Ext / Data,0x12F85250,4   ,FE  00  B7  02                  ,00:00:13:894,
  221     ,Receive ,                    ,Ext / Data,0x12F83496,1   ,20                              ,00:00:13:895,
  222     ,Receive ,                    ,Ext / Data,0x12F85450,2   ,16  36                          ,00:00:13:895,
  223     ,Receive ,                    ,Ext / Data,0x12F8B0A2,1   ,00                              ,00:00:13:896,
  224     ,Receive ,                    ,Ext / Data,0x12F85050,5   ,00  00  00  00  00              ,00:00:13:905,
  225     ,Receive ,                    ,Ext / Data,0x1610FF55,0   ,                                ,00:00:13:906,
  226     ,Receive ,                    ,Ext / Data,0x12F85150,5   ,41  41  23  00  40              ,00:00:13:924,
  227     ,Receive ,                    ,Ext / Data,0xAF81111,2   ,00  00                          ,00:00:13:962,
  228     ,Receive ,                    ,Ext / Data,0x12F87811,1   ,00                              ,00:00:13:963,
  229     ,Receive ,                    ,Ext / Data,0x12F81C12,1   ,00                              ,00:00:13:963,
  230     ,Receive ,                    ,Ext / Data,0x12F84112,1   ,00                              ,00:00:13:965,
  231     ,Receive ,                    ,Ext / Data,0xEF83633,2   ,00  00                          ,00:00:13:965,
  232     ,Receive ,                    ,Ext / Data,0x12F84212,1   ,00                              ,00:00:13:966,
  233     ,Receive ,                    ,Ext / Data,0x12F84312,1   ,00                              ,00:00:13:967,
