Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
1050,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:00:666,
1051,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:00:667,
1052,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:00:668,
1053,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:00:669,
1054,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:00:670,
1055,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:00:671,
1056,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:00:675,
1057,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:00:676,
1058,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:00:714,
1059,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:00:741,
1060,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:745,
1061,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:00:745,
1062,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:00:746,
1063,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:00:747,
1064,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:00:755,
1065,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:756,
1066,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:00:757,
1067,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:00:757,
1068,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:00:761,
1069,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:00:793,
1070,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:793,
1071,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:00:829,
1072,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:852,
1073,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:853,
1074,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:854,
1075,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:00:855,
1076,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:856,
1077,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:00:861,
1078,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:862,
1079,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:00:864,
1080,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:874,
1081,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:00:939,
1082,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:951,
1083,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:953,
1084,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:00:962,
1085,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:00:963,
1086,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:00:964,
