Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
50,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:422,
51,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:423,
52,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:00:424,
53,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:425,
54,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:426,
55,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:432,
56,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:00:434,
57,Receive,,Ext / Data,0x1610FF33,0,,00:00:00:440,
58,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:00:441,
59,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:444,
60,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:00:515,
61,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:523,
62,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:531,
63,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:00:533,
64,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:00:534,
65,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:00:535,
66,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:00:539,
67,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:00:540,
68,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:00:541,
69,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:00:542,
70,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:00:543,
71,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:00:614,
72,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:618,
73,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:00:619,
74,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:00:620,
75,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:622,
76,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:00:626,
77,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:00:629,
78,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:00:630,
79,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:00:630,
80,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:00:659,
81,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:00:660,
82,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:00:663,
83,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:695,
84,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:00:698,
85,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:00:708,
86,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:719,
87,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:720,
88,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:00:721,
89,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:722,
90,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:723,
91,Receive,,Ext / Data,0x1610FF55,0,,00:00:00:724,
92,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:729,
93,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:00:731,
94,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:741,
95,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:00:812,
96,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:820,
97,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:828,
98,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:00:830,
99,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:00:831,
100,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:00:832,
101,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:00:836,
102,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:00:837,
103,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:00:838,
104,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:00:839,
105,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:00:840,
106,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:00:911,
107,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:915,
108,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:00:916,
109,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:00:917,
110,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:919,
111,Receive,,Ext / Data,0x12F85250,4,FE  00  C1  7D  ,00:00:00:920,
112,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:00:923,
113,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:00:926,
114,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:00:927,
115,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:00:927,
116,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:00:957,
117,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:00:961,
118,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:00:963,
119,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:995,
120,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:000,
121,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:006,
122,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:016,
123,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:017,
124,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:018,
125,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:019,
126,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:020,
127,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:026,
128,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:028,
129,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:038,
130,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:01:099,
131,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:109,
132,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:117,
133,Receive,,Ext / Data,0x1610FF12,0,,00:00:01:125,
134,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:01:126,
135,Receive,,Ext / Data,0x1610FF10,0,,00:00:01:127,
136,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:128,
137,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:129,
138,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:130,
139,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:01:133,
140,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:134,
141,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:135,
142,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:136,
143,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:137,
144,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:208,
145,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:212,
146,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:213,
147,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:214,
148,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:216,
149,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:220,
150,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:223,
151,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:223,
152,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:224,
153,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:254,
154,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:262,
155,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:263,
156,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:295,
157,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:302,
158,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:302,
159,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:313,
160,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:314,
161,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:315,
162,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:316,
163,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:317,
164,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:323,
165,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:325,
166,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:335,
167,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:406,
168,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:414,
169,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:01:422,
170,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:424,
171,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:425,
172,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:426,
173,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:01:430,
174,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:431,
175,Receive,,Ext / Data,0x1610FF33,0,,00:00:01:431,
176,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:432,
177,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:433,
178,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:01:434,
179,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:434,
180,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:505,
181,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:509,
182,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:510,
183,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:511,
184,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:513,
185,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:516,
186,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:519,
187,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:520,
188,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:521,
189,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:551,
190,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:562,
191,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:565,
192,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:594,
193,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:600,
194,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:604,
195,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:610,
196,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:611,
197,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:613,
198,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:613,
199,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:614,
200,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:620,
201,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:622,
202,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:632,
203,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:703,
204,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:711,
205,Receive,,Ext / Data,0x1610FF55,0,,00:00:01:717,
206,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:01:719,
207,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:721,
208,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:722,
209,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:723,
210,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:727,
211,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:728,
212,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:729,
213,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:01:730,
214,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:731,
215,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:802,
216,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:806,
217,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:807,
218,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:808,
219,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:810,
220,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:813,
221,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:816,
222,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:817,
223,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:818,
224,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:848,
225,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:862,
226,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:867,
227,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:894,
228,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:897,
229,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:906,
230,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:907,
231,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:908,
232,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:910,
233,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:910,
234,Receive,,Ext / Data,0x12F85250,4,FE  00  C1  7D  ,00:00:01:911,
235,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:912,
236,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:917,
237,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:920,
238,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:929,
239,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:000,
240,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:008,
241,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:02:016,
242,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:018,
243,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:019,
244,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:021,
245,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:024,
246,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:025,
247,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:026,
248,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:02:027,
249,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:028,
250,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:02:089,
251,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:099,
252,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:103,
253,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:104,
254,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:105,
255,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:107,
256,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:111,
257,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:113,
258,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:114,
259,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:115,
260,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:145,
261,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:161,
262,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:169,
263,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:193,
264,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:194,
265,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:204,
266,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:205,
267,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:207,
268,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:207,
269,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:208,
270,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:209,
271,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:214,
272,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:217,
273,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:226,
274,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:297,
275,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:305,
276,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:02:313,
277,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:315,
278,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:316,
279,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:318,
280,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:321,
281,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:322,
282,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:323,
283,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:02:324,
284,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:325,
285,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:396,
286,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:400,
287,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:401,
288,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:402,
289,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:404,
290,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:406,
291,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:410,
292,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:411,
293,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:412,
294,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:02:419,
295,Receive,,Ext / Data,0x1610FF33,0,,00:00:02:421,
296,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:442,
297,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:461,
298,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:470,
299,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:490,
300,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:494,
301,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:501,
302,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:502,
303,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:504,
304,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:504,
305,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:505,
306,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:510,
307,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:511,
308,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:514,
309,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:523,
310,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:594,
311,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:603,
312,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:02:610,
313,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:612,
314,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:614,
315,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:615,
316,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:618,
317,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:619,
318,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:620,
319,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:02:621,
320,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:622,
321,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:693,
322,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:697,
323,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:698,
324,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:699,
325,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:701,
326,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:703,
327,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:707,
328,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:708,
329,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:709,
330,Receive,,Ext / Data,0x1610FF55,0,,00:00:02:711,
331,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:739,
332,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:761,
333,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:772,
334,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:787,
335,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:793,
336,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:798,
337,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:799,
338,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:801,
339,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:801,
340,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:802,
341,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:808,
342,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:811,
343,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:812,
