Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
149,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:276,
150,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:277,
151,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:278,
152,Receive,,Ext / Data,0x12F85250,4,FE  00  C1  7D  ,00:00:01:279,
153,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:280,
154,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:285,
155,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:287,
156,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:295,
157,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:297,
158,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:347,
159,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:375,
160,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:376,
161,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:386,
162,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:387,
163,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:388,
164,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:389,
165,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:396,
166,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:399,
167,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:400,
168,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:401,
169,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:444,
170,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:448,
171,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:01:457,
172,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:473,
173,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:475,
174,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:478,
175,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:479,
176,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:480,
177,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:488,
178,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:489,
179,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:490,
180,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:491,
181,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:513,
182,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:562,
183,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:572,
184,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:573,
185,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:573,
186,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:575,
187,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:575,
188,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:576,
189,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:582,
190,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:584,
191,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:594,
192,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:594,
193,Receive,,Ext / Data,0x1610FF33,0,,00:00:01:646,
194,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:649,
195,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:672,
196,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:673,
197,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:683,
198,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:684,
199,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:685,
200,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:688,
201,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:693,
202,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:696,
203,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:697,
204,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:698,
205,Receive,,Ext / Data,0x1610FF33,0,,00:00:01:721,
206,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:741,
207,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:745,
208,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:770,
209,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:772,
210,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:775,
211,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:776,
212,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:776,
213,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:785,
214,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:786,
215,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:787,
216,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:789,
217,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:01:797,
218,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:810,
219,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:862,
220,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:868,
221,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:869,
222,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:870,
223,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:872,
224,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:872,
225,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:873,
226,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:879,
227,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:881,
228,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:891,
229,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:894,
230,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:950,
231,Receive,,Ext / Data,0x1610FF55,0,,00:00:01:960,
232,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:968,
233,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:970,
234,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:980,
235,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:981,
236,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:982,
237,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:990,
238,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:990,
239,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:993,
240,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:994,
241,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:995,
242,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:02:038,
243,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:02:042,
244,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:067,
245,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:069,
246,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:072,
247,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:073,
248,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:073,
249,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:082,
250,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:083,
251,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:084,
252,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:085,
253,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:107,
254,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:161,
255,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:166,
256,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:167,
257,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:168,
258,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:169,
259,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:169,
260,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:170,
261,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:176,
262,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:178,
263,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:188,
264,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:194,
265,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:252,
266,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:265,
267,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:267,
268,Receive,,Ext / Data,0x12F85250,4,FE  00  C1  7D  ,00:00:02:268,
269,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:277,
270,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:278,
271,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:279,
272,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:287,
273,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:290,
274,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:291,
275,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:292,
276,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:292,
277,Receive,,Ext / Data,0x1610FF33,0,,00:00:02:305,
278,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:02:335,
279,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:02:339,
280,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:364,
281,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:366,
282,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:369,
283,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:370,
284,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:370,
285,Receive,,Ext / Data,0x1610FF33,0,,00:00:02:377,
286,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:379,
287,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:380,
288,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:381,
289,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:382,
290,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:404,
291,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:02:447,
292,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:461,
293,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:463,
294,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:463,
295,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:464,
296,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:466,
297,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:466,
298,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:467,
299,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:473,
300,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:475,
301,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:485,
302,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:494,
303,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:554,
304,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:562,
305,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:564,
306,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:574,
307,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:575,
308,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:576,
309,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:584,
310,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:587,
311,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:588,
312,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:589,
313,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:594,
314,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:02:632,
315,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:02:636,
316,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:661,
317,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:663,
318,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:666,
319,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:667,
320,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:667,
321,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:676,
322,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:677,
323,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:678,
324,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:679,
325,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:701,
326,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:760,
327,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:760,
328,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:761,
329,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:762,
330,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:763,
331,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:763,
332,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:764,
333,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:770,
334,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:772,
335,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:782,
336,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:02:786,
337,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:793,
338,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:856,
339,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:859,
340,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:861,
341,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:871,
342,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:872,
