Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
2003,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:00:562,
2004,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:570,
2005,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:572,
2006,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:00:574,
2007,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:00:587,
2008,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:00:631,
2009,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:651,
2010,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:00:653,
2011,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:00:654,
2012,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:00:655,
2013,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:00:661,
2014,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:00:662,
2015,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:00:664,
2016,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:00:671,
2017,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:00:718,
2018,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:00:730,
2019,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:733,
2020,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:00:733,
2021,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:00:734,
2022,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:00:735,
2023,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:00:743,
2024,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:00:744,
2025,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:00:744,
2026,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:750,
2027,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:751,
2028,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:00:788,
2029,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:00:813,
2030,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:847,
2031,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:848,
2032,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:849,
2033,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:00:850,
2034,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:00:851,
2035,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:852,
2036,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:857,
2037,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:00:860,
2038,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:867,
2039,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:869,
2040,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:00:871,
2041,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:00:889,
2042,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:00:928,
2043,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:00:948,
2044,Receive,,Ext / Data,0x12F85250,4,FE  00  C1  7D  ,00:00:00:949,
2045,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:00:950,
2046,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:00:951,
2047,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:00:952,
2048,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:00:958,
2049,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:00:959,
2050,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:00:960,
2051,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:00:968,
2052,Receive,,Ext / Data,0x1610FF55,0,,00:00:00:987,
2053,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:017,
2054,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:027,
2055,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:028,
2056,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:030,
2057,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:030,
2058,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:031,
2059,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:040,
2060,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:041,
2061,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:041,
2062,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:047,
2063,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:050,
2064,Receive,,Ext / Data,0x1610FF33,0,,00:00:01:051,
2065,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:085,
2066,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:109,
2067,Receive,,Ext / Data,0x1610FF33,0,,00:00:01:125,
2068,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:01:129,
2069,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:144,
2070,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:145,
2071,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:146,
2072,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:147,
2073,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:148,
2074,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:152,
2075,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:154,
2076,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:157,
2077,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:164,
2078,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:166,
2079,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:168,
2080,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:191,
2081,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:225,
2082,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:246,
2083,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:247,
2084,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:248,
2085,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:249,
2086,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:255,
2087,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:257,
2088,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:258,
2089,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:265,
2090,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:317,
2091,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:324,
2092,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:325,
2093,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:327,
2094,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:327,
2095,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:328,
2096,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:337,
2097,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:338,
2098,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:338,
2099,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:344,
2100,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:349,
2101,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:382,
2102,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:407,
2103,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:01:440,
2104,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:441,
2105,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:442,
2106,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:443,
2107,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:444,
2108,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:445,
2109,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:451,
2110,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:454,
2111,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:454,
2112,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:461,
2113,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:463,
2114,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:465,
2115,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:493,
2116,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:522,
2117,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:543,
2118,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:544,
2119,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:545,
2120,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:546,
2121,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:552,
2122,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:554,
2123,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:555,
2124,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:562,
2125,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:617,
2126,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:621,
2127,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:622,
2128,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:624,
2129,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:624,
2130,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:625,
2131,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:634,
2132,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:635,
2133,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:635,
2134,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:641,
2135,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:649,
2136,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:679,
2137,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:706,
2138,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:738,
2139,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:739,
2140,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:740,
2141,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:741,
2142,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:742,
