Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
3837,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:272,
3838,Receive,,Ext / Data,0x12F85250,4,FE  00  C1  7D  ,00:00:01:273,
3839,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:282,
3840,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:283,
3841,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:284,
3842,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:292,
3843,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:311,
3844,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:328,
3845,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:329,
3846,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:329,
3847,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:330,
3848,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:330,
3849,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:338,
3850,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:339,
3851,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:340,
3852,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:340,
3853,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:371,
3854,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:376,
3855,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:385,
3856,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:392,
3857,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:408,
3858,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:408,
3859,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:424,
3860,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:01:454,
3861,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:467,
3862,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:468,
3863,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:469,
3864,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:470,
3865,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:471,
3866,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:477,
3867,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:480,
3868,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:490,
3869,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:526,
3870,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:546,
3871,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:547,
3872,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:548,
3873,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:569,
3874,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:579,
3875,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:580,
3876,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:581,
3877,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:589,
3878,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:606,
3879,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:625,
3880,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:625,
3881,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:626,
3882,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:627,
3883,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:627,
3884,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:635,
3885,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:636,
3886,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:637,
3887,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:637,
3888,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:668,
3889,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:676,
3890,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:687,
3891,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:690,
3892,Receive,,Ext / Data,0x1610FF12,0,,00:00:01:695,
3893,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:01:696,
3894,Receive,,Ext / Data,0x1610FF10,0,,00:00:01:696,
3895,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:01:704,
3896,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:01:705,
3897,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:708,
3898,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:726,
3899,Receive,,Ext / Data,0x1610FF55,0,,00:00:01:727,
3900,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:01:733,
3901,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:764,
3902,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:765,
3903,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:766,
3904,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:767,
3905,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:768,
3906,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:774,
3907,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:01:777,
3908,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:787,
3909,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:01:823,
3910,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:01:843,
3911,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:01:844,
3912,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:01:844,
3913,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:866,
3914,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:01:876,
3915,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:01:877,
3916,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:01:878,
3917,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:01:886,
3918,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:905,
3919,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:922,
3920,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:922,
3921,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:923,
3922,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:924,
3923,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:932,
3924,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:933,
3925,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:934,
3926,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:01:965,
3927,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:975,
3928,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:986,
3929,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:989,
3930,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:01:992,
3931,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:02:001,
3932,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:002,
3933,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:008,
3934,Receive,,Ext / Data,0x1610FF33,0,,00:00:02:010,
3935,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:028,
3936,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:061,
3937,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:062,
3938,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:063,
3939,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:064,
3940,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:065,
3941,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:071,
3942,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:074,
3943,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:084,
3944,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:120,
3945,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:140,
3946,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:141,
3947,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:141,
3948,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:163,
3949,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:173,
3950,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:174,
3951,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:175,
3952,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:183,
3953,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:200,
3954,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:219,
3955,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:219,
3956,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:220,
3957,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:221,
3958,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:229,
3959,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:230,
3960,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:231,
3961,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:262,
3962,Receive,,Ext / Data,0x12F85250,4,FE  00  C1  7D  ,00:00:02:263,
3963,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:275,
3964,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:285,
3965,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:02:289,
3966,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:291,
3967,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:02:298,
3968,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:299,
3969,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:308,
3970,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:330,
3971,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:358,
3972,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:359,
3973,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:360,
3974,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:361,
3975,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:362,
3976,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:368,
3977,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:371,
3978,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:381,
3979,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:417,
3980,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:437,
3981,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:438,
3982,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:438,
3983,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:02:444,
3984,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:460,
3985,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:470,
3986,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:471,
3987,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:472,
3988,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:480,
3989,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:498,
3990,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:516,
3991,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:516,
3992,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:517,
3993,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:518,
3994,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:526,
3995,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:527,
3996,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:528,
3997,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:559,
3998,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:575,
3999,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:582,
4000,Receive,,Ext / Data,0x12F84712,1,20  ,00:00:02:586,
4001,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:593,
4002,Receive,,Ext / Data,0x12F83010,1,20  ,00:00:02:595,
4003,Receive,,Ext / Data,0x12F84112,1,80  ,00:00:02:596,
4004,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:607,
4005,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:632,
4006,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:655,
4007,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:656,
4008,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:657,
4009,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:658,
4010,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:659,
4011,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:665,
4012,Receive,,Ext / Data,0x16F86250,8,0F  FF  FF  FF  FF  FF  FF  00  ,00:00:02:668,
4013,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:678,
4014,Receive,,Ext / Data,0xAF81111,2,00  00  ,00:00:02:714,
4015,Receive,,Ext / Data,0x1610FF55,0,,00:00:02:722,
4016,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:02:722,
4017,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:02:734,
4018,Receive,,Ext / Data,0xEF87310,4,18  01  00  00  ,00:00:02:734,
4019,Receive,,Ext / Data,0x12F81010,4,20  00  80  00  ,00:00:02:735,
4020,Receive,,Ext / Data,0x12F85050,5,00  00  00  00  00  ,00:00:02:757,
4021,Receive,,Ext / Data,0x12F85150,5,00  00  02  00  40  ,00:00:02:767,
4022,Receive,,Ext / Data,0x16F86C50,8,02  F0  B4  7D  3E  C7  D9  00  ,00:00:02:768,
4023,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  FF  E0  00  00  ,00:00:02:769,
4024,Receive,,Ext / Data,0x12F85450,2,16  16  ,00:00:02:777,
