Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
74,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:00:530,
75,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:532,
76,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:00:538,
77,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:00:541,
78,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:00:542,
79,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:00:548,
80,Receive,,Ext / Data,0x12F85050,5,00  03  10  00  00  ,00:00:00:558,
81,Receive,,Ext / Data,0x1610FF55,0,,00:00:00:572,
82,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:00:601,
83,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:610,
84,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:00:611,
85,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:00:611,
86,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:00:620,
87,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:00:621,
88,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:00:622,
89,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:00:623,
90,Receive,,Ext / Data,0x1610FF50,0,,00:00:00:631,
91,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:00:654,
92,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:656,
93,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:00:657,
94,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:00:658,
95,Receive,,Ext / Data,0x12F85050,5,00  03  16  00  00  ,00:00:00:659,
96,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:659,
97,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:661,
98,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:662,
99,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:666,
100,Receive,,Ext / Data,0x16F86250,8,03  30  31  37  35  39  00  00  ,00:00:00:667,
101,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:677,
102,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:00:679,
103,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  67  50  ,00:00:00:720,
104,Receive,,Ext / Data,0x1610FF31,0,,00:00:00:725,
105,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:00:736,
106,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:00:739,
107,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:00:745,
108,Receive,,Ext / Data,0x12F85050,5,00  03  13  00  00  ,00:00:00:756,
109,Receive,,Ext / Data,0x12F85250,4,66  00  C1  7D  ,00:00:00:757,
110,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:00:785,
111,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:00:786,
112,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:00:799,
113,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:00:816,
114,Receive,,Ext / Data,0x1610FF51,0,,00:00:00:828,
115,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:00:829,
116,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:831,
117,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:00:835,
118,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:00:838,
119,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:00:839,
120,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:00:845,
121,Receive,,Ext / Data,0x12F85050,5,00  03  16  00  00  ,00:00:00:855,
122,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:00:898,
123,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:907,
124,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:00:908,
125,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:00:908,
126,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:00:917,
127,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:00:918,
128,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:00:919,
129,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:00:920,
130,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:00:933,
131,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:00:951,
132,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:953,
133,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:00:954,
134,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:00:955,
135,Receive,,Ext / Data,0x12F85050,5,00  03  17  00  00  ,00:00:00:956,
136,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:957,
137,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:958,
138,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:959,
139,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:963,
140,Receive,,Ext / Data,0x16F86250,8,00  00  00  00  04  00  00  00  ,00:00:00:964,
141,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:974,
142,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:00:976,
143,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  67  50  ,00:00:01:019,
144,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:033,
145,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:01:036,
146,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:047,
147,Receive,,Ext / Data,0x12F85050,5,00  03  17  00  00  ,00:00:01:053,
148,Receive,,Ext / Data,0x12F8B0A2,1,00  ,00:00:01:074,
149,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:01:083,
150,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:087,
151,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:099,
152,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:01:112,
153,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:01:128,
154,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:131,
155,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:01:133,
156,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:01:135,
157,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:01:136,
158,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:01:142,
159,Receive,,Ext / Data,0x12F85050,5,00  03  18  00  00  ,00:00:01:152,
160,Receive,,Ext / Data,0x1610FFA2,0,,00:00:01:188,
161,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:195,
162,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:204,
163,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:205,
164,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:205,
165,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:01:214,
166,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:215,
167,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:216,
168,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:217,
169,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:248,
170,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:250,
171,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:251,
172,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:01:252,
173,Receive,,Ext / Data,0x12F85050,5,00  03  1B  00  00  ,00:00:01:253,
174,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:254,
175,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:255,
176,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:256,
177,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:260,
178,Receive,,Ext / Data,0x16F86250,8,01  35  46  4E  52  4C  35  00  ,00:00:01:261,
179,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:271,
180,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:273,
181,Receive,,Ext / Data,0x12F82296,1,80  ,00:00:01:293,
182,Receive,,Ext / Data,0x1610FF11,0,,00:00:01:304,
183,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  67  50  ,00:00:01:318,
184,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:330,
185,Receive,,Ext / Data,0x1610FF10,0,,00:00:01:333,
186,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:01:334,
187,Receive,,Ext / Data,0x1610FF96,0,,00:00:01:334,
188,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:01:338,
189,Receive,,Ext / Data,0x1610FF34,0,,00:00:01:340,
190,Receive,,Ext / Data,0x1610FF33,0,,00:00:01:342,
191,Receive,,Ext / Data,0x1610FF12,0,,00:00:01:349,
192,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:350,
193,Receive,,Ext / Data,0x12F85050,5,00  03  24  00  00  ,00:00:01:351,
194,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:01:380,
195,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:389,
196,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:398,
197,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:01:410,
198,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:01:427,
199,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:01:430,
200,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:431,
201,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:01:432,
202,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:01:433,
203,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:01:439,
204,Receive,,Ext / Data,0x12F85050,5,00  03  14  00  00  ,00:00:01:449,
205,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:492,
206,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:501,
207,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:502,
208,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:502,
209,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:01:511,
210,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:512,
211,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:513,
212,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:514,
213,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:545,
214,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:547,
215,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:548,
216,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:01:549,
217,Receive,,Ext / Data,0x12F85050,5,00  03  1E  00  00  ,00:00:01:550,
218,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:550,
219,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:552,
220,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:553,
221,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:557,
222,Receive,,Ext / Data,0x16F86250,8,02  48  36  36  43  42  30  00  ,00:00:01:558,
223,Receive,,Ext / Data,0x1610FF55,0,,00:00:01:566,
224,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:568,
225,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:570,
226,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  67  50  ,00:00:01:617,
227,Receive,,Ext / Data,0x1610FF50,0,,00:00:01:625,
228,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:627,
229,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:01:630,
230,Receive,,Ext / Data,0x12F85050,5,00  03  21  00  00  ,00:00:01:647,
231,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:651,
232,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:01:677,
233,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:691,
234,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:698,
235,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:01:707,
236,Receive,,Ext / Data,0x1610FF31,0,,00:00:01:720,
237,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:01:726,
238,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:01:728,
239,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:01:729,
240,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:01:730,
241,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:731,
242,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:01:736,
243,Receive,,Ext / Data,0x12F85050,5,00  03  18  00  00  ,00:00:01:746,
244,Receive,,Ext / Data,0x12F85250,4,66  00  C1  7D  ,00:00:01:747,
245,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:789,
246,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:798,
247,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:799,
248,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:799,
249,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:01:808,
250,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:809,
251,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:810,
252,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:811,
253,Receive,,Ext / Data,0x1610FF51,0,,00:00:01:819,
254,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:842,
255,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:844,
256,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:845,
257,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:01:846,
258,Receive,,Ext / Data,0x12F85050,5,00  03  22  00  00  ,00:00:01:847,
259,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:847,
260,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:848,
261,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:849,
262,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:854,
263,Receive,,Ext / Data,0x16F86250,8,03  30  31  37  35  39  00  00  ,00:00:01:855,
264,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:865,
265,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:867,
266,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  67  50  ,00:00:01:916,
267,Receive,,Ext / Data,0x12F95555,2,4B  58  ,00:00:01:923,
268,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:924,
269,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:01:927,
270,Receive,,Ext / Data,0x12F85050,5,00  03  1D  00  00  ,00:00:01:944,
271,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:953,
272,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:01:974,
273,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:993,
274,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:998,
275,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:02:004,
276,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:02:024,
277,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:02:026,
278,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:02:026,
279,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:02:027,
280,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:030,
281,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:02:033,
282,Receive,,Ext / Data,0x12F85050,5,00  03  0E  00  00  ,00:00:02:043,
283,Receive,,Ext / Data,0x12F8B0A2,1,00  ,00:00:02:069,
284,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:086,
285,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:095,
286,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:096,
287,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:096,
288,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:02:105,
289,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:106,
290,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:107,
291,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:108,
292,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:139,
293,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:141,
294,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:142,
295,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:02:143,
296,Receive,,Ext / Data,0x12F85050,5,00  03  10  00  00  ,00:00:02:144,
297,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:145,
298,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:146,
299,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:02:147,
300,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:151,
301,Receive,,Ext / Data,0x16F86250,8,00  00  00  00  04  00  00  00  ,00:00:02:152,
302,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:02:162,
303,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:02:164,
304,Receive,,Ext / Data,0x1610FFA2,0,,00:00:02:182,
305,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  67  50  ,00:00:02:215,
306,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:221,
307,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:02:224,
308,Receive,,Ext / Data,0x12F85050,5,00  03  0D  00  00  ,00:00:02:241,
309,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:255,
310,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:02:271,
311,Receive,,Ext / Data,0x12F82296,1,80  ,00:00:02:281,
312,Receive,,Ext / Data,0x1610FF11,0,,00:00:02:294,
313,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:02:295,
314,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:297,
315,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:02:301,
316,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:02:320,
317,Receive,,Ext / Data,0x1610FF10,0,,00:00:02:323,
318,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:02:323,
319,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:02:324,
320,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:02:325,
321,Receive,,Ext / Data,0x1610FF96,0,,00:00:02:326,
322,Receive,,Ext / Data,0x1610FF34,0,,00:00:02:329,
323,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:02:330,
324,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:02:330,
325,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:02:331,
326,Receive,,Ext / Data,0x1610FF33,0,,00:00:02:332,
327,Receive,,Ext / Data,0x1610FF12,0,,00:00:02:339,
328,Receive,,Ext / Data,0x12F85050,5,00  03  07  00  00  ,00:00:02:340,
329,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:383,
330,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:392,
331,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:393,
332,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:393,
333,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:02:402,
334,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:403,
335,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:404,
336,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:405,
337,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:02:436,
338,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:438,
339,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:439,
340,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:02:440,
341,Receive,,Ext / Data,0x12F85050,5,00  03  07  00  00  ,00:00:02:441,
342,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:442,
343,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:443,
