Index,Direction,Status/Code/ErrorCount,Format/Type,ID,DLC,Data,TimeMark
78,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:00:531,
79,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:00:541,
80,Receive,,Ext / Data,0x12F85050,5,00  03  44  00  00  ,00:00:00:581,
81,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:00:611,
82,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:00:621,
83,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:00:627,
84,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:630,
85,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:00:631,
86,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:00:632,
87,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:00:634,
88,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:00:640,
89,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:00:641,
90,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:00:642,
91,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:00:649,
92,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:659,
93,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:660,
94,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:00:661,
95,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:00:662,
96,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:662,
97,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:663,
98,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:664,
99,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:669,
100,Receive,,Ext / Data,0x16F86250,8,00  00  00  00  04  00  00  00  ,00:00:00:670,
101,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:00:671,
102,Receive,,Ext / Data,0x12F85050,5,00  03  3D  00  00  ,00:00:00:680,
103,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:680,
104,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:00:688,
105,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:00:700,
106,Receive,,Ext / Data,0x12F85250,4,60  00  C1  7D  ,00:00:00:719,
107,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:00:739,
108,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:00:769,
109,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:00:770,
110,Receive,,Ext / Data,0x1610FF50,0,,00:00:00:776,
111,Receive,,Ext / Data,0x12F85050,5,00  03  27  00  00  ,00:00:00:779,
112,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:00:789,
113,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  6A  D0  ,00:00:00:801,
114,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:00:812,
115,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:00:818,
116,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:00:828,
117,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:00:838,
118,Receive,,Ext / Data,0x12F82296,1,80  ,00:00:00:862,
119,Receive,,Ext / Data,0x12F85050,5,00  03  1A  00  00  ,00:00:00:878,
120,Receive,,Ext / Data,0x1610FF51,0,,00:00:00:881,
121,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:00:908,
122,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:00:918,
123,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:00:926,
124,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:927,
125,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:00:928,
126,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:00:929,
127,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:00:931,
128,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:00:937,
129,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:00:938,
130,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:00:939,
131,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:00:951,
132,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:956,
133,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:00:957,
134,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:00:958,
135,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:959,
136,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:959,
137,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:960,
138,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:961,
139,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:966,
140,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:00:967,
141,Receive,,Ext / Data,0x16F86250,8,01  35  46  4E  52  4C  35  00  ,00:00:00:968,
142,Receive,,Ext / Data,0x12F85050,5,00  03  23  00  00  ,00:00:00:977,
143,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:978,
144,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:00:985,
145,Receive,,Ext / Data,0x1610FF31,0,,00:00:00:986,
146,Receive,,Ext / Data,0x1610FFA2,0,,00:00:00:987,
147,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:00:997,
148,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:01:036,
149,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:01:066,
150,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:01:068,
151,Receive,,Ext / Data,0x12F85050,5,00  03  40  00  00  ,00:00:01:076,
152,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:01:086,
153,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  6A  D0  ,00:00:01:100,
154,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:114,
155,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:01:115,
156,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:01:125,
157,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:01:135,
158,Receive,,Ext / Data,0x1610FF33,0,,00:00:01:140,
159,Receive,,Ext / Data,0x1610FF11,0,,00:00:01:146,
160,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:01:148,
161,Receive,,Ext / Data,0x1610FF34,0,,00:00:01:159,
162,Receive,,Ext / Data,0x1610FF10,0,,00:00:01:165,
163,Receive,,Ext / Data,0x12F85050,5,00  03  4E  00  00  ,00:00:01:175,
164,Receive,,Ext / Data,0x1610FF96,0,,00:00:01:190,
165,Receive,,Ext / Data,0x1610FF12,0,,00:00:01:194,
166,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:01:205,
167,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:215,
168,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:224,
169,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:225,
170,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:226,
171,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:226,
172,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:227,
173,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:234,
174,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:235,
175,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:236,
176,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:253,
177,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:254,
178,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:255,
179,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:01:255,
180,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:256,
181,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:257,
182,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:258,
183,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:259,
184,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:263,
185,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:01:264,
186,Receive,,Ext / Data,0x16F86250,8,02  48  36  36  43  42  30  00  ,00:00:01:265,
187,Receive,,Ext / Data,0x12F85050,5,00  03  47  00  00  ,00:00:01:274,
188,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:274,
189,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:283,
190,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:294,
191,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:01:333,
192,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:01:363,
193,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:01:367,
194,Receive,,Ext / Data,0x12F85050,5,00  03  45  00  00  ,00:00:01:373,
195,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:01:383,
196,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  6A  D0  ,00:00:01:399,
197,Receive,,Ext / Data,0x12F95555,2,4C  58  ,00:00:01:403,
198,Receive,,Ext / Data,0x12F8B0A2,1,00  ,00:00:01:407,
199,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:01:412,
200,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:416,
201,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:01:422,
202,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:01:432,
203,Receive,,Ext / Data,0x12F85050,5,00  03  50  00  00  ,00:00:01:472,
204,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:01:502,
205,Receive,,Ext / Data,0x1610FF55,0,,00:00:01:502,
206,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:512,
207,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:521,
208,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:522,
209,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:523,
210,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:523,
211,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:526,
212,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:531,
213,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:532,
214,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:533,
215,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:550,
216,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:552,
217,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:01:552,
218,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:553,
219,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:554,
220,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:555,
221,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:556,
222,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:558,
223,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:560,
224,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:01:561,
225,Receive,,Ext / Data,0x16F86250,8,03  30  31  37  35  39  00  00  ,00:00:01:562,
226,Receive,,Ext / Data,0x12F85050,5,00  03  45  00  00  ,00:00:01:571,
227,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:572,
228,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:580,
229,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:591,
230,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:01:630,
231,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:01:660,
232,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:01:666,
233,Receive,,Ext / Data,0x12F85050,5,00  03  4F  00  00  ,00:00:01:670,
234,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:01:680,
235,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  6A  D0  ,00:00:01:698,
236,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:01:709,
237,Receive,,Ext / Data,0x12F85250,4,60  00  C1  7D  ,00:00:01:710,
238,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:01:718,
239,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:01:719,
240,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:01:729,
241,Receive,,Ext / Data,0x12F85050,5,00  03  47  00  00  ,00:00:01:769,
242,Receive,,Ext / Data,0x1610FF50,0,,00:00:01:769,
243,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:01:799,
244,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:01:809,
245,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:01:818,
246,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:01:819,
247,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:01:820,
248,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:01:820,
249,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:01:825,
250,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:01:828,
251,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:01:829,
252,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:01:830,
253,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:01:847,
254,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:01:849,
255,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:01:849,
256,Receive,,Ext / Data,0x12F82296,1,80  ,00:00:01:850,
257,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:01:850,
258,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:01:851,
259,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:01:852,
260,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:01:857,
261,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:01:858,
262,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:01:858,
263,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:01:859,
264,Receive,,Ext / Data,0x16F86250,8,00  00  00  00  04  00  00  00  ,00:00:01:860,
265,Receive,,Ext / Data,0x12F85050,5,00  03  48  00  00  ,00:00:01:868,
266,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:01:868,
267,Receive,,Ext / Data,0x1610FF51,0,,00:00:01:872,
268,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:01:877,
269,Receive,,Ext / Data,0x12F83010,1,00  ,00:00:01:887,
270,Receive,,Ext / Data,0x16F86D50,8,0B  01  5E  14  29  40  00  00  ,00:00:01:927,
271,Receive,,Ext / Data,0xAF87110,3,00  FE  00  ,00:00:01:957,
272,Receive,,Ext / Data,0xEF95251,8,02  B4  B4  30  20  C0  B6  FE  ,00:00:01:965,
273,Receive,,Ext / Data,0x12F85050,5,00  03  46  00  00  ,00:00:01:967,
274,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:01:977,
275,Receive,,Ext / Data,0x1610FF31,0,,00:00:01:981,
276,Receive,,Ext / Data,0x1610FFA2,0,,00:00:01:981,
277,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  6A  D0  ,00:00:01:997,
278,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:02:006,
279,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:02:016,
280,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:02:020,
281,Receive,,Ext / Data,0x16F86C50,8,06  F0  B4  7D  3E  C7  D9  00  ,00:00:02:026,
282,Receive,,Ext / Data,0x12F85050,5,00  03  3F  00  00  ,00:00:02:066,
283,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:02:096,
284,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:02:106,
285,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:02:115,
286,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:02:116,
287,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:02:117,
288,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:02:117,
289,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:02:125,
290,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:02:126,
291,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:02:127,
292,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:02:128,
293,Receive,,Ext / Data,0x1610FF33,0,,00:00:02:129,
294,Receive,,Ext / Data,0x1610FF11,0,,00:00:02:136,
295,Receive,,Ext / Data,0x16F83E34,1,00  ,00:00:02:137,
296,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:02:144,
297,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:02:146,
298,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:02:146,
299,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:02:147,
300,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:02:148,
301,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:02:149,
302,Receive,,Ext / Data,0x1610FF34,0,,00:00:02:150,
303,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:02:154,
304,Receive,,Ext / Data,0x1610FF10,0,,00:00:02:155,
305,Receive,,Ext / Data,0x16F86250,8,01  35  46  4E  52  4C  35  00  ,00:00:02:156,
