0,Receive,,Ext / Data,0x12F82296,1,80  ,00:00:00:013,
1,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:00:066,
2,Receive,,Ext / Data,0x12F85050,5,00  03  1D  00  00  ,00:00:00:070,
3,Receive,,Ext / Data,0x1610FFA2,0,,00:00:00:095,
4,Receive,,Ext / Data,0xEF95251,8,01  C4  C4  F0  00  C0  C6  FE  ,00:00:00:096,
5,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:104,
6,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:00:105,
7,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:106,
8,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:107,
9,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:108,
10,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:109,
11,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:00:114,
12,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:118,
13,Receive,,Ext / Data,0x16F86C50,8,04  47  36  AF  1F  C7  D9  00  ,00:00:00:120,
14,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:134,
15,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:00:134,
16,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:00:135,
17,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:00:136,
18,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:00:137,
19,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:00:144,
20,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:00:144,
21,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:00:145,
22,Receive,,Ext / Data,0x12F83010,1,80  ,00:00:00:146,
23,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:00:147,
24,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  99  D0  ,00:00:00:150,
25,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:00:151,
26,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:151,
27,Receive,,Ext / Data,0x16F86250,8,01  35  46  4E  52  4C  35  00  ,00:00:00:152,
28,Receive,,Ext / Data,0x12F85050,5,00  03  20  00  00  ,00:00:00:169,
29,Receive,,Ext / Data,0x16F86D50,8,0A  C1  56  13  1F  60  00  00  ,00:00:00:199,
30,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:00:219,
31,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:00:249,
32,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:00:258,
33,Receive,,Ext / Data,0x12F85050,5,00  03  1F  00  00  ,00:00:00:268,
34,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:00:272,
35,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:00:288,
36,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:00:296,
37,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:00:308,
38,Receive,,Ext / Data,0x12F85050,5,00  03  1C  00  00  ,00:00:00:367,
39,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:00:368,
40,Receive,,Ext / Data,0xEF95251,8,01  C4  C4  F0  00  C0  C6  FE  ,00:00:00:395,
41,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:401,
42,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:00:402,
43,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:403,
44,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:404,
45,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:405,
46,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:406,
47,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:00:411,
48,Receive,,Ext / Data,0x16F86C50,8,04  47  36  AF  1F  C7  D9  00  ,00:00:00:417,
49,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:418,
50,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:431,
51,Receive,,Ext / Data,0xAF87110,3,00  00  00  ,00:00:00:431,
52,Receive,,Ext / Data,0xEF81510,1,02  ,00:00:00:432,
53,Receive,,Ext / Data,0xEF82010,1,00  ,00:00:00:433,
54,Receive,,Ext / Data,0xEF87310,4,D8  01  01  40  ,00:00:00:434,
55,Receive,,Ext / Data,0x12F81D10,5,00  00  00  00  01  ,00:00:00:441,
56,Receive,,Ext / Data,0x16F83D33,1,00  ,00:00:00:441,
57,Receive,,Ext / Data,0x12F81E10,5,00  00  00  00  01  ,00:00:00:442,
58,Receive,,Ext / Data,0x12F83010,1,80  ,00:00:00:443,
59,Receive,,Ext / Data,0x12F84010,1,00  ,00:00:00:444,
60,Receive,,Ext / Data,0x16F97550,8,FF  E0  00  00  00  00  00  00  ,00:00:00:447,
61,Receive,,Ext / Data,0x12F85C50,1,00  ,00:00:00:447,
62,Receive,,Ext / Data,0x12F85351,8,00  01  00  00  00  00  99  D0  ,00:00:00:449,
63,Receive,,Ext / Data,0x16F86250,8,02  48  36  36  43  42  30  00  ,00:00:00:450,
64,Receive,,Ext / Data,0x1610FF51,0,,00:00:00:463,
65,Receive,,Ext / Data,0x12F85050,5,00  03  1E  00  00  ,00:00:00:466,
66,Receive,,Ext / Data,0x12F85250,4,67  00  C9  85  ,00:00:00:467,
67,Receive,,Ext / Data,0x12F8B0A2,1,00  ,00:00:00:495,
68,Receive,,Ext / Data,0x16F86D50,8,0A  C1  56  13  1F  60  00  00  ,00:00:00:497,
69,Receive,,Ext / Data,0x12F87811,1,00  ,00:00:00:516,
70,Receive,,Ext / Data,0x16F83B31,1,00  ,00:00:00:551,
71,Receive,,Ext / Data,0x12F85450,2,16  36  ,00:00:00:555,
72,Receive,,Ext / Data,0x12F85050,5,00  03  1D  00  00  ,00:00:00:565,
73,Receive,,Ext / Data,0xEF81496,1,00  ,00:00:00:572,
74,Receive,,Ext / Data,0xAF81111,2,08  00  ,00:00:00:585,
75,Receive,,Ext / Data,0xEF83633,2,00  00  ,00:00:00:592,
76,Receive,,Ext / Data,0x12F85150,5,40  01  00  00  40  ,00:00:00:605,
77,Receive,,Ext / Data,0x12F85050,5,00  03  20  00  00  ,00:00:00:665,
78,Receive,,Ext / Data,0xEF83F31,2,80  00  ,00:00:00:670,
79,Receive,,Ext / Data,0xEF95251,8,01  C4  C4  F0  00  C0  C6  FE  ,00:00:00:694,
80,Receive,,Ext / Data,0x12F81C12,1,00  ,00:00:00:698,
81,Receive,,Ext / Data,0x12F84112,1,00  ,00:00:00:699,
82,Receive,,Ext / Data,0x12F84212,1,00  ,00:00:00:700,
83,Receive,,Ext / Data,0x12F84312,1,00  ,00:00:00:701,
84,Receive,,Ext / Data,0x12F84712,1,00  ,00:00:00:702,
85,Receive,,Ext / Data,0x12F84812,1,00  ,00:00:00:703,
86,Receive,,Ext / Data,0x12F81010,4,28  00  80  00  ,00:00:00:708,
87,Receive,,Ext / Data,0x1610FF50,0,,00:00:00:711,
88,Receive,,Ext / Data,0x16F86C50,8,04  47  36  AF  1F  C7  D9  00  ,00:00:00:714,
89,Receive,,Ext / Data,0x12F83496,1,20  ,00:00:00:717,
90,Receive,,Ext / Data,0xAF87010,2,00  00  ,00:00:00:728,
